Chi_DMSO_S9	Chi_Nutlin_S10	DMSO_1_S1_R1_001	DMSO_2_S2_R1_001	DMSO_HCT116_RPI_26_S1_R1_001	GRO15_DMSO_062111_042215	GRO18_DMSO10_062111_042215	GRO20_DMSO100_062111_042215	i13_AGTCAA_L008_R1_001	i14_AGTTCC_L008_R1_001	i17_GTAGAG_L008_R1_001	i18_GTCCGC_L008_R1_001	MA_DMSO_S3	MA_Nutlin_S4	Nuria_DMSO_S6	Nuria_Nutlin_S7	Nutlin_1_S3_R1_001	Nutlin_2_S4_R1_001	Sam_DMSO_S9_R1_001	SRR1105736	SRR1105737	SRR1105738	SRR1105739	SRR828696	stdev	variance	mean	median	coefvar
RPL22L1	883.290346445822	887.964653444216	405.772552638322	319.482773677166	299.039386236056	62.5025894707139	581.353876609254	709.632750698979	723.184028700123	579.283938993002	368.25511682247	293.637371192286	830.74988458751	950.512812652358	871.820344101272	726.266376446623	307.831180823815	243.942848318625	1185.17792236596	427.800728324014	349.499399023348	538.493846476257	369.572937503228	733.170665224756	279.641267738283	78199.238622274	568.676597115674	558.88889273463	0.491740418291561
DNAJC9	265.729687643946	249.039735647986	287.059428160998	112.759528439902	113.025607152101	190.344287228058	100.955185115358	181.124620306265	246.212632405658	150.455925845084	146.683210485885	80.7330239806569	200.334458904777	235.221395185873	273.369323246391	262.548889078776	112.835697706654	122.998547240377	271.924840556696	119.58134101099	94.4996347727992	125.007991632527	102.898673823266	170.931765868574	69.1346304321239	4779.59712498635	175.67814297665	160.693845856829	0.393530061627034
NORAD	126.474063651181	111.127061140984	130.432140408855	153.329943617667	278.542060125748	123.885115258126	172.965780217647	167.949516111817	136.350871397805	142.351547318613	103.086974168945	104.393176303933	133.756975579882	138.774383309798	114.790211659295	117.439811842138	248.622773074109	334.040742187136	167.590395658407	119.690193481947	92.1728503598455	182.100714138574	103.118137123246	145.789337277755	58.6237393852894	3436.74281951434	152.032282308894	135.053923488843	0.385600600707814
MEPCE	282.480052138539	270.227625784452	286.375754346073	149.942156960034	139.367013749633	363.357866919655	181.634594482368	188.069581283571	224.970981920312	131.082802056623	86.9187900673041	64.5134844198239	237.409557563085	263.838927497568	256.841356500434	268.358365178108	116.899420142024	107.967549374302	235.780013937984	194.969047700472	129.692306580654	171.533020913395	135.714721796649	316.968156128463	78.7640579487011	6203.77682454635	200.20471447673	191.519314492022	0.393417598354587
EEF1A1	1792.61256521736	1577.04497982017	1304.70201631733	768.965498649709	671.083345387234	369.780226428509	1055.57157683635	1388.28074989189	1186.85486100722	1001.45072596002	653.176275722369	562.929065117697	1508.86153987625	1612.79836230619	1898.25819353171	1516.53625493714	704.842066789128	652.279904750181	1990.42380041236	906.560765724813	637.018383131703	1127.37109674907	676.559417655126	1148.10459446754	465.635496685392	216816.415773452	1113.00276111196	1091.47133679271	0.418359695909642
RPL36A	282.589445756175	263.241886168354	229.426838028423	114.867602366296	97.8512770920043	31.2601334139595	183.54533034991	160.594307677444	176.708824157797	143.351927102017	90.8940430345568	68.830334424741	247.621912839194	242.500112250604	301.888591529147	231.455839283419	104.542343825101	87.0526338955516	292.312530216952	170.374814461202	121.726659335178	202.360250704014	113.759315478512	263.652293764822	78.8395294666634	6215.67140652488	175.933718631474	173.5418193095	0.448120633610931
MCL1	135.012626200866	167.36608710903	299.345268298772	121.831904222816	128.458848922682	186.895769282821	265.309787650962	369.064905419687	181.231661505834	170.424260983284	119.727128770461	117.763700851836	161.103912145523	167.794494180655	138.568285099217	157.260788058396	110.050820559924	108.045292531654	224.57154123809	141.276176267122	133.416367802569	181.866003537302	155.909483340033	198.551337429622	62.96787877246	3964.95375710322	172.535268808715	159.182350101959	0.364956563415859
IMPDH2	390.613576346134	429.481307951266	343.647222969194	199.04758148747	205.735323141807	223.881491004851	238.784177580036	327.470393388746	237.387757653192	162.725942575721	115.647452020909	104.143970996473	290.574624998599	310.879162129224	389.60671844118	420.159599412395	192.057995574856	207.912415860508	383.348571493786	231.095365760542	155.168366439223	272.293127446808	170.708441912507	360.526886887818	97.533035429016	9512.69299999768	265.120728061385	238.085967616614	0.367881591689177
MID1IP1	276.093707578395	251.862270437274	96.6497629730583	88.4394872306478	99.6417626346016	188.753908900588	135.709007591321	50.2813565322996	120.69240339884	98.8172854523389	61.0927009115397	49.5130473215626	229.089116168491	251.441550271661	274.08552190264	263.281189824488	92.3487872736333	95.5178879542107	205.707999671528	166.61122924195	114.28179451202	150.721039152865	130.49800183961	199.479812369498	74.2462065572801	5512.49918814631	153.775442964378	133.103504715465	0.482822257741631
RPS23	585.548286845353	579.851188207384	404.354362100835	236.274846367804	204.730437607858	202.867212543863	414.385422683057	568.295208071253	512.318911357755	415.611656644065	282.701496775543	228.878977933762	574.364852905472	559.860454468534	564.988913667983	478.166516150052	217.755596938882	194.743159358821	775.409164053405	412.255083001506	270.244129752021	471.913050289755	263.357786208238	569.349164100192	164.688854308158	27122.4187333337	416.176078251391	414.998539663561	0.395719174922586
RPL14	232.545713974355	230.294525178013	213.634865948107	127.102187035336	118.526354843746	508.412695989303	210.663770584279	227.067519168885	214.271465406741	151.569370167497	108.327527417805	78.9990019845448	206.057373049012	242.56346916011	203.653801835011	207.137708719632	113.005878598675	112.476732740052	315.579312473841	240.61399968256	142.539853634018	234.545339228112	146.129888500455	268.268400191505	88.4059714029886	7815.61577970603	202.249448146316	208.900739651956	0.437113535850203
RPS3A	283.15484726299	291.709548328075	182.003858044064	173.243141938907	159.734562865108	205.658899167871	229.401611380286	227.112208702278	240.346406441519	169.766047160643	124.715966680041	96.8835647288857	273.265723459157	314.312290536199	298.201247743375	307.044633318645	162.927247865522	148.833215082691	363.546809869507	180.919068399484	121.315427979078	211.758885319901	140.431615805006	232.517108750182	70.7888315707649	5011.05867515412	214.116830701226	208.708892243886	0.330608440910198
RPL11	351.059777020765	329.992577394731	220.518372042899	164.038333594078	141.96913771433	88.4392474243936	321.072451069488	397.50076726558	373.22734160554	292.096171551538	190.677279171516	155.031431157748	318.464829777349	315.288546903903	354.067384000308	316.360864240255	136.447076836646	132.847963528606	362.34944413276	261.415445411038	186.070129326366	314.691948287637	188.832701977485	293.044445386371	91.9849064488872	8461.22301441053	258.562652784222	292.570308468954	0.355754806266051
DUSP6	186.009204938482	203.656276003416	69.4726377250958	278.967372480261	252.869264500018	114.407370721344	181.44836863547	91.00659565358	99.0712078140709	75.9502195428275	49.4653894897655	39.367326766674	157.389488947605	190.181531638951	181.384846402875	212.123216495491	277.734493608677	262.841775531777	291.853226453747	97.6146587431153	133.970921605128	89.0483557202393	180.990315016084	197.527848955986	76.7656768957644	5892.96914926489	163.097996391278	181.18758070948	0.470672102627188
RPL21	395.092217825882	385.499314855102	331.928614886595	255.97987764596	242.986430810794	115.669218806957	307.171447970955	344.541830019067	499.232814455844	386.332542675534	251.139037132238	187.943299507855	347.560049920862	387.060791113727	404.301599303036	336.729970164271	235.292151993656	243.251356303513	621.867612127596	272.690578770537	186.088837400174	317.45465668608	199.718122734301	308.312168792255	108.823016279423	11842.4488721515	315.16018924595	312.883412739168	0.345294297924468
GAS5	983.367577090814	978.923340201877	610.805306438472	1602.27369996075	1460.58399525217	79.68409900976	722.934421360206	779.828333081132	970.822315897916	1216.56843312776	1234.34022140286	1495.25547128524	943.517108431923	1041.37856185615	973.696515035087	908.217028726416	1481.96631391652	1419.50013946863	1216.27503321994	854.373842799232	1125.66087682254	886.014093133998	972.360129280895	762.161050693955	336.34802996235	113129.997259554	1030.02116281226	976.309927618482	0.326544776074329
VPS28	280.273929538847	266.760420597832	263.026766269399	94.6093935562995	111.184841797908	242.947244867462	78.3707672095996	100.020477508873	200.31513894776	100.242192236078	52.3053946160443	35.8659041029866	147.803282592447	206.479656309143	244.116281087524	290.669367786629	114.690683334106	115.683361913576	206.901685143758	148.58341005537	65.280011163002	116.980605028703	72.1964411831988	289.22547423582	83.5407559612827	6979.05790658259	160.188863795099	132.391943810575	0.52151413014666
SNHG3	2584.37258311898	2385.59719525735	1795.8678211841	1127.88103256543	999.852290132498	487.170318530432	2064.61402289451	2212.28936564209	1615.7515199149	1338.82195129268	866.673191801603	774.00128823662	2415.74393554833	2463.43620645754	2424.04480839751	2015.45487769968	1007.94661319533	975.642853560297	2419.44882247633	1620.66309353805	1343.32476426875	2045.66127012842	1439.10815679405	2349.31427810539	646.644199293614	418148.720480079	1698.8617608642	1708.26545736108	0.380633795044436
SRSF5	280.16954536678	282.93120394362	205.103024068509	216.264427031881	206.968611877169	240.028431619435	199.211506175155	181.314258538566	246.79641877969	187.93677697293	131.856433244625	110.722517441477	241.537473493885	275.853723621661	298.08022886338	317.243012991588	200.02150471145	209.700523186575	270.981159336214	133.576105424359	102.337004726797	162.705596985444	115.598585629102	180.185949316185	61.7712411285642	3815.68623056322	208.21350097277	206.035817972839	0.296672602112591
SNHG32	690.445365786621	658.379426426822	278.219487601143	367.222131442963	354.772465936003	289.798484063013	523.547125011734	735.26985535524	430.594169607647	319.738600265764	254.559762120393	222.894517663957	657.420923653649	681.922347924545	665.348133326445	614.813235296487	355.014964993902	346.811216630183	668.980248237103	427.752337145949	291.229808056865	440.17420449514	313.96224420713	565.093659515334	168.953282893251	28545.2118004067	464.748529781835	429.173253376798	0.363536992731449
HSPA8	711.368311751389	636.590915010401	669.678857676359	911.580380778377	784.777294836068	570.21333465566	764.987365346786	864.298793696304	1187.82542955156	1089.34423597265	800.200988420536	723.517090074401	660.342006442905	574.90820591251	709.342878532579	643.082871336348	787.756279161284	783.924522428498	829.553853076942	964.86138035547	698.821608020597	977.113728164206	682.598195203331	489.646246259421	164.986367412838	27220.5014320838	771.513948861024	744.252227710593	0.213847549556822
RPL9	353.677018196634	344.042337113166	251.794684168557	197.560993322242	173.480106612809	91.9683124901145	232.510078636598	437.050362379638	280.15174453437	200.98255550915	134.998491381233	107.977760734824	317.485442555853	364.230094596521	332.086174522809	304.270543128798	178.649569689093	162.68261643682	436.094996777898	182.073002283146	137.524215353911	254.392255997889	168.697448637062	263.65473623242	98.5851259645077	9719.02706143785	246.168147553815	242.152381402577	0.400478806637467
KRT19	973.222253062485	1009.71535986176	96.0412481522762	399.851199450676	477.471953615509	739.858364805093	596.012887689853	900.010242416138	421.921862622969	392.813580309459	177.428036054435	222.571336150917	671.55990369908	764.719223434381	1011.2899367444	1076.24588941648	471.950152256554	476.637471784999	504.88598624506	498.963022033807	378.360525702911	709.365012206231	474.080375595947	781.818427936004	272.611364250254	74316.9559183849	592.783093801976	501.924504139434	0.459883837951226
RPL13A	791.954531313586	694.387422367826	747.701800442267	453.40513756035	443.892037981605	340.174506817426	592.686377352911	508.888230854786	711.543936145865	468.127817093557	295.655192878108	278.505406893821	569.740280024398	643.774421431936	773.526656746085	657.750995594079	423.788634666885	404.070356063391	848.108971968303	804.266762820367	684.867456561871	777.772436977216	617.045955465742	687.625256980763	170.615970915628	29109.8095314823	592.469190958464	630.410188448839	0.28797441878727
RPS4X	233.231174185515	259.418930421136	116.896437530625	131.388980158722	121.218728796349	160.236076467791	275.211823023384	294.906554428996	313.94495097836	296.804497999636	186.462905010129	171.052567173466	239.160933721654	260.06900676964	235.863812163306	229.195969405222	112.26608649267	108.743176715964	270.888537315249	188.987778577721	147.275599791834	288.650952865618	170.429557476916	230.709227563706	66.1104922660623	4370.59718766109	210.1255943764	229.952598484464	0.314623701421341
RPL27	324.732893730899	299.016142650281	191.70854462939	162.45268070904	156.420901172917	77.9452876774776	192.549852989797	333.794958210865	245.659342018867	161.651338736187	87.8264177581353	69.3715110678271	274.413575853337	279.539500908485	310.481370260039	297.338775119703	156.004341621628	141.750946050512	296.829085000224	311.326047629324	160.359843379291	278.173648628428	176.962800162495	302.209511428866	84.4818508586565	7137.18312450428	220.354971558084	219.104597504332	0.383389810818894
RPLP0	849.529007516109	730.706106147726	493.774027003435	354.435951118187	316.555936414992	384.583152730694	607.427864689713	670.975949689898	716.147619748454	521.441622251399	372.043222553841	289.274613872168	774.688721172879	755.974496788103	776.56697973027	691.377700816324	312.889844311792	308.417033115492	766.549190484978	719.580684101487	425.041972096534	888.094005748896	508.124767026262	749.424072892526	196.928903418088	38780.9930014508	582.651022584257	639.201907189806	0.337987741864146
SNHG12	721.706657718328	605.590566199689	500.647154767217	398.702799994515	354.402046280344	725.05593494724	600.84541751448	423.896886151977	894.152712800656	817.032866420094	571.339787890727	501.083115381101	773.437271595042	629.281350611238	665.789180119587	588.535792616296	308.007094650995	308.107840270932	652.244813162041	625.012714742454	637.274735991714	703.691955891474	600.481975784127	711.831873769701	154.64168933338	23914.0520798816	596.589689386332	615.301640471071	0.259209456825257
RPL19	512.953699862486	515.128207574117	251.328432840681	176.159869427785	160.832828638812	92.5640252799767	283.532589459549	290.842716094747	377.888631795921	243.649637558952	131.271819395921	113.114065294166	386.555581095589	455.232166170273	468.400294856302	449.0096476652	155.520958502241	146.714589469939	454.957242047774	472.375413897157	259.018896554684	505.657100144186	291.820476429992	367.523689606017	142.662638994165	20352.6285647793	315.085524152603	291.33159626237	0.45277433604049
IER2	605.83319330442	594.704658811122	492.311857054482	476.407029854062	490.700834746213	549.934450812621	333.309640095853	436.435791480389	201.834185297108	166.152543006957	51.4672019569281	50.8252655476137	388.254338195886	464.141257111295	531.181155508919	686.680271559148	450.309110662956	473.67961579801	490.748949980757	208.479287597446	236.995115317003	231.070360303252	267.713003829394	365.23450478905	173.648857393763	30153.9256741595	385.18348427587	443.372451071672	0.450821139749063
UBAC2-AS1	217.229727170125	229.552916512496	111.33191692672	137.484855996808	126.504717660684	169.749141897008	122.074490548382	42.9268283163498	143.018040719776	104.041916580198	74.7442386261769	59.204037084051	193.177833187916	251.509342086886	193.406533014487	212.317387310033	127.468555799506	140.783419896862	241.377422352666	120.12029894435	103.890519722462	147.061232940165	135.785444384968	242.910046274925	59.1243335025584	3495.68681212175	151.986285998083	139.134137946835	0.389010976314692
RPL23A	369.643596083862	325.097004599779	294.745876583776	261.444314759431	244.369625591335	158.649338964682	247.40774794477	211.335129012925	328.517656860629	403.809758249033	221.512230605522	214.691318712891	304.84273507932	304.561248131648	378.03330231646	339.8979120858	237.679895495696	230.630764549487	355.639845420895	302.584203972276	239.903018715053	328.800740008535	254.558532915669	397.425627892622	65.5280765927467	4293.92882194487	289.824226023004	298.665040278026	0.226095925423245
ZC3H10	245.067897128098	234.714403253553	352.049846379857	80.6222785983067	83.6247985595411	96.1990781661469	90.5854629654808	93.7401972294297	217.248336347065	137.273381186061	81.2756321454616	53.8868025693842	147.337804958884	218.523004578993	254.46531611356	268.956751571148	80.8394490390172	75.5313599382003	218.866831475691	162.098181473746	84.6987894986029	159.09265585004	96.0077173676302	267.243307300794	83.0972776702599	6905.15755620828	158.331220153946	142.305593072473	0.524831916216299
RPL10	955.541685501614	907.961059843448	1062.64001221946	377.248559599221	389.238791159947	103.776217905707	363.216603832918	333.029047231177	560.062790516364	465.483856183249	237.42880892415	192.258510666422	722.474905752464	825.560243066646	1001.67863218308	985.421588156921	381.538473199301	384.329523619174	907.61147234026	510.039412944925	369.294620855504	531.645667065135	342.032402059782	662.1788478538	286.868862681482	82293.7443761671	565.487155528361	487.761634564087	0.507295099237837
FADD	284.484894982799	273.427112128604	222.109888932729	106.114250086972	92.2816494518078	105.476470990942	123.730605050642	85.5524944835843	151.293957223268	95.566256974272	66.6347587335523	53.6879219246376	198.164310182852	227.813144519421	271.90073809907	275.501342103095	103.918554193351	97.3988567444437	217.976604443634	150.378505134136	84.5557342380159	150.956827751397	117.262651874703	151.273875312322	73.1783110459205	5355.0652075335	154.47755856501	137.054555092389	0.473714834217322
HMGN2	218.727376031246	205.164806522268	342.322663936473	134.302429669866	131.810970835496	97.2217473174525	114.702733665132	184.317712999714	236.826445923027	143.494980143219	138.49954603949	80.8516492915052	210.881845498032	223.732946559455	200.747391876337	182.963164598792	123.058868238142	119.010108371076	196.75006153387	202.767629606601	112.225413794684	156.533219243775	126.124923264426	224.128970322405	58.7235193664382	3448.45172678044	171.131983553437	169.748191921284	0.343147541138045
ZFP36L2	220.601339143275	212.77462159307	408.049850177224	94.0672350850652	152.691468720588	162.509198807919	100.023281867117	92.1018565187811	171.725508458796	105.064312582819	85.6193318662986	54.0503611076339	165.18958639284	191.393801323882	252.445464010858	236.698050324945	135.462872331013	157.826837934985	176.840601145079	133.853802312842	90.6421910416049	129.656283679405	102.599838608843	241.685287351648	76.0950978873727	5790.46392248883	161.398874266105	155.259153327787	0.471472296404691
MRPL12	235.980753785013	193.150830265124	218.267235805693	79.9831011790785	85.2607589305338	238.401582745369	98.6394368682572	83.9797916968192	230.215302026422	128.987065016279	91.5851777333487	62.180309865927	166.829182426093	152.090601480813	196.508054402203	189.831629696545	84.5760134353905	88.572586711257	174.802642851572	246.253581862015	108.828385177808	204.537004894272	111.584473589342	205.055237379145	61.406092821681	3770.7082356249	153.170864159347	159.459891953453	0.400899303915913
GABPB1-AS1	273.68237812306	279.5038331454	183.462196190374	179.185067407555	190.643615140581	106.475206109584	198.788929573912	246.803002217491	249.374293925108	207.372123286735	129.254906291812	101.232829013566	235.024359137641	296.34009603856	258.666643221507	270.967939073949	194.498658429905	195.908675510423	314.501948240786	218.56528677095	159.701869590465	243.496904977923	184.454923616097	354.661781540745	63.1067658205047	3982.46389232402	219.690311107255	212.968705028843	0.287253295343076
RPL18	537.638416048476	468.417941686341	473.800776639004	192.24183738157	180.390387217438	303.390222477374	210.358724474425	207.285036715202	322.884132470265	205.042658836412	118.414063172461	106.146134377638	326.191905337819	332.710206735289	515.963548852009	484.290714638288	177.752824123609	178.11170160046	415.040867542758	362.413968062981	221.81077042862	431.156617323226	248.559845764044	294.40476293229	130.623245409418	17062.4322412889	304.76741936825	298.897492704832	0.428599768571672
RPL17	292.616511574186	290.276998274377	234.994277658801	340.31463880439	319.995159925787	178.667539008139	288.954568292827	302.446907438404	403.515702071686	306.792578553668	231.339843698028	208.923631736935	304.441351350802	315.522697089799	280.369248367625	249.822473952606	326.49136349235	305.084466443633	361.577540178361	274.654889297192	223.853044383165	315.183457538067	250.024243924201	317.310839923403	50.6389362099957	2564.30186048001	288.465582207435	297.531709506295	0.17554585133689
RPL35	376.232649097112	343.885438870125	324.576482082604	158.21143108841	149.495671379561	272.513803898087	277.650380097598	255.836408075471	272.456765965334	171.461922177727	109.092560216209	87.3619030513737	296.968875142722	284.072089719163	373.87193378848	365.471635032689	147.659914412811	144.080381210636	341.818650308478	264.445887412292	157.607822991371	262.868800887149	182.408417262595	254.237607703164	88.0039279099911	7744.69132758691	244.761976327965	263.657344149721	0.359549016682524
KRT18	214.436816010267	213.136023342569	49.0340590846945	243.536691490955	235.821152303381	325.731223897694	399.782101838409	263.195455569353	156.114751686667	137.359741714294	105.646488988605	119.714688657767	141.990282218122	156.843432777088	208.884282828496	211.218910344922	238.820348325214	232.358183718824	190.782449795449	200.915478876125	216.35323262256	232.617720529584	302.238070875401	504.352150766892	95.3930494364819	9099.83388079107	220.870155760972	213.786419676418	0.431896510000732
RPS6	526.933762873301	515.410551451703	599.967449408906	274.652811603695	251.491661327042	265.048627616193	448.236853817959	398.622663498517	492.312793507469	420.078904664575	289.661655960957	234.628169167987	472.797331146924	502.205792549178	539.049992185654	476.619067539864	267.589358633308	218.279977787126	662.006224918266	288.515111939971	236.141627057199	387.96929499749	248.017133250806	413.000560398202	131.513271160398	17295.7404913084	392.884890720929	405.811611948359	0.334737411049522
RPL37	466.981962853247	490.122161829358	320.252130399055	202.833908694631	168.369024263651	51.5232445929522	354.212278801965	410.686158968732	661.470957523393	577.793618228812	343.028769436149	290.606405298573	439.441184774484	473.225972165194	470.770787809535	435.099061811685	174.10576830823	160.895991662561	650.809562222709	294.6077051878	207.910693846794	398.012589588699	223.820811575835	394.700062903526	158.382558476614	25085.034829598	360.886700531149	374.456170852746	0.438870588036379
TMEM107	505.935920239521	869.163564367119	614.250391275657	1129.65648806781	621.997361757292	48.8855826511904	276.552352653983	42.0971145459102	533.326098421786	607.657824036048	475.581311737086	384.803550498955	548.377609195306	1060.33675048157	505.617147414791	919.185997008741	703.057344692556	830.558013833067	467.285945091567	439.177827134697	594.896620391358	550.003839150117	631.17676623506	995.64187620677	275.126733092541	75694.7192621742	598.134304045332	572.450229770737	0.459974843829872
RPS27A	367.296407380954	387.601885330687	179.361765420608	189.278641325027	180.228017173805	115.906257741884	242.283006692782	314.772812988619	280.382664907281	248.46714692058	170.532757643685	124.202115418206	332.485306573001	391.156091460268	373.212307370413	363.224777689031	174.140691889662	178.585273936558	467.618787934952	245.657497085668	172.610998569489	269.897696460656	199.315589792793	316.882836493654	96.5809879561618	9327.88723458826	261.879222258344	247.062322003124	0.368799735707495
DDIT3	203.104776730005	217.139327213732	214.478599808944	232.204981552182	265.180033040711	68.2766288688755	125.432729818146	76.3376787202111	122.935322666442	163.695690930071	51.2129629948545	70.0113603193773	154.122262305048	176.416552262382	202.526000611613	223.43957249237	275.252925769924	304.567878940938	141.747034999536	172.412904939713	106.849320669758	318.456646696871	127.409628568387	269.506355006787	76.8745011438354	5909.68892611355	178.446548996953	174.414728601048	0.430798474814707
SNHG1	1410.01801051979	1402.42183122856	769.184033763512	1820.97859886026	1591.3240347566	237.108948149192	1111.33182931297	1014.02637751207	1904.42295833197	1894.38448032446	2025.00759658847	2028.60057452421	1418.51094521852	1468.70781394954	1500.26677960791	1423.71421933559	1649.64295801537	1511.63894806441	1596.84881905518	1158.59795336849	1241.48713718904	1084.0308883923	1142.23255378366	1092.17720419195	414.640778761844	171926.975412228	1395.69439558517	1421.11258227705	0.297085651467418
RPL30	473.953752525097	457.444434150488	292.536010293618	205.346860646266	186.808792964737	106.01227624801	265.296388416257	443.428024204987	377.79505267322	268.252796943789	212.284237817857	169.289384852793	408.353151128356	478.087367164083	472.337048723799	420.797563761769	191.86859023374	191.297367399	602.983194907912	296.310454166176	216.243880871123	374.142544319233	230.993205289506	313.021864573966	128.539126590686	16522.3070646963	318.953510178158	294.423232229897	0.403002702553383
GAPDH	801.763477845873	628.901506867927	480.549560385562	252.503061719652	270.225191814494	861.275829670528	725.812711872981	957.637841242577	553.389873055553	318.570544085209	364.10988251654	383.140965166964	550.358019524887	508.51333285151	643.503805756803	581.558023943749	239.718783801093	258.132353295423	476.566932694106	1101.92905317959	536.040462605551	1010.98429363385	556.156077953027	651.076858620026	243.7127882999	59395.923180912	571.350768504311	551.87394629022	0.426555457233206
SNHG6	763.982331355891	758.628878008467	253.407970788304	351.606933568866	316.189725297423	66.8724658604225	437.922483186803	807.151672028952	547.770214717297	364.309353003164	328.147751993285	250.644668414199	738.894589086187	740.963497587702	682.518072034788	676.379714343631	311.173997712743	295.922693224457	913.703696506728	636.860879581005	452.170147422422	698.367750705528	515.995900394999	523.618186352787	221.924709251455	49250.5765763428	518.050148882335	519.807043373893	0.428384606645216
RPS17	581.326070270851	467.740428004118	492.102520460523	173.402143220616	195.348451417977	67.5208624109559	295.569350332832	210.178492530136	706.630666672797	464.18119613796	236.368083037509	191.920571671553	505.141028192287	473.346646545382	633.574481062082	497.866202847074	192.694840226725	198.3693421067	543.40315420925	325.632435938018	224.885091299709	440.328642687264	235.173713730138	404.213031117188	172.580097910157	29783.8901946794	364.871560255402	364.922733527603	0.472988625886201
RPL12	1018.60955093816	946.553870242069	524.196915543837	445.849485894398	522.497537999075	534.887342492748	540.590254825946	541.978508321361	1132.20375356386	840.464250879583	546.329201616329	466.243300204499	703.657026755964	771.275041587831	969.75374055624	968.340602776949	499.086794725693	604.82568189483	793.748795839483	907.533772109061	400.496733204791	895.446689433927	430.810454506314	590.091316499814	220.038633601933	48417.0002774055	691.477942600532	597.458499197322	0.318214971217165
TUBA1B	762.169580673333	655.005243472773	905.036764078734	237.47816692919	254.934875099557	401.025887017945	538.38377799891	862.405107316237	456.480185818552	227.293249138582	211.043572721091	144.08280254868	577.979868977136	545.600737259805	727.982233610733	657.320843554574	231.463622727938	236.46646231195	531.003771965177	541.899599871132	344.169168286594	503.74558623029	374.617561545255	525.875560137968	215.914398590807	46619.0275188298	477.227676220506	514.810573184129	0.452434779769651
RPL23	368.892886544291	349.095084701661	186.94201972503	200.870618915751	180.765362568732	318.183474821419	409.881100711749	312.693435363091	485.834437220215	388.990164519316	258.28754098809	229.093532296602	381.96560671559	395.993051115735	399.714433701116	358.404664152498	172.498805856148	160.672440395136	403.158389192217	349.302476547931	275.324409112322	377.379983991585	272.863155975621	355.599187786091	90.3629516140836	8165.46302440921	316.350260954914	349.198780624796	0.285642096015094
ARHGDIA	237.857106310565	225.105907269435	277.934717091498	128.404562386362	149.788041530422	445.264304654737	170.857399395115	215.19572630992	105.83788116691	62.410917127793	45.2901208921452	41.0515026270658	163.328716074648	172.254746071165	212.177069138568	215.976778678234	143.490871198132	149.263240624445	190.129064737811	191.120838505103	123.358024129316	141.073618345732	145.573052306812	230.503455806163	83.3713267795924	6950.77812898958	174.301985932421	167.093057734881	0.478315415246712
SNHG15	410.03820230404	397.686675777772	511.166797355896	215.703067182586	223.661442789714	136.327836486882	253.569664977887	285.051407245204	344.2968505506	237.747383491303	148.265594561615	141.09118070742	304.912413418767	383.438354913428	449.458404658726	455.198304743342	208.204475677	208.85965183547	485.32603212227	278.618338335309	183.076812222483	331.8067225982	213.678990405427	337.425878250825	112.445156897244	12643.9133096458	297.692103442174	281.834872790256	0.377723008427351
PPP1R15A	254.835030289221	218.71491074139	508.919915114999	160.987263224273	213.984230141927	352.79282849036	257.883250930009	175.330971359674	141.875822405695	112.975317578551	43.6552109975777	38.0542693599712	238.558811106844	195.515731301173	304.67640199509	266.069158225024	164.227421149761	213.455843911121	206.253080601224	126.035526837717	170.358986874376	182.435480540971	173.322645949873	305.951453195613	98.7338047262279	9748.3641957169	209.452898430101	200.884405951198	0.47138905914533
KMT2E-AS1	241.748956190627	260.696124230026	325.38866147108	271.113351471754	239.748335348664	122.235074161905	149.489696411804	196.212174642725	150.472966418647	116.381368651244	57.6826390167273	51.3126495909859	215.169927489783	267.665722835984	225.972886730448	253.598315666937	230.370036717484	243.744357570194	249.416107002064	222.367520788747	158.081932807766	257.174926066213	182.828682143444	239.865129129922	68.7024047400789	4720.02041706962	205.364064273132	228.171461723966	0.334539565056062
SNHG7	860.482885604779	688.48850667255	624.511957791996	392.408017537552	455.919211990235	678.460603284697	366.474769943154	313.662812348904	788.166953841905	404.663212668791	287.354924813394	198.063495473703	700.977043133257	635.544716567254	790.67037328039	706.31952419107	423.26287591593	439.313075664936	743.03979253459	549.193988942019	292.922623650562	608.992995790376	326.630754211488	567.91033487269	189.286886660775	35829.5254617291	535.143143780259	558.552161907354	0.353712625978256
TPI1	222.944268465858	129.645781282487	270.536037348807	343.826618181883	345.805865351494	663.380990047776	225.24139267015	214.963897607874	213.771351881677	102.098811848939	97.3803578461344	79.4160630121849	242.939267883876	181.847458292276	177.6778320463	155.812058303223	334.509309438683	355.640716854259	177.650943958213	359.208107793559	144.807463947008	325.053149588966	163.471392664128	232.946608970037	124.807918696451	15577.0165693399	240.023989386908	218.954083036866	0.519981019460792
SERTAD1	188.601254345429	230.35148387235	156.060288892602	127.001322760195	193.079023970462	83.2233885530387	90.6608357262242	163.248596337262	101.187656006962	126.680355610781	25.0792600867265	42.9492323287707	138.090473675012	217.474294420553	247.178821010962	281.50443322757	174.582946715902	195.338207772825	187.853972520489	106.657323642277	142.57248397729	241.626429568392	229.041341954267	264.146617222479	68.6575500580475	4713.85917997329	164.757918508284	168.915771526582	0.416717755842462
