Chi_DMSO_S9	Chi_Nutlin_S10	DMSO_1_S1_R1_001	DMSO_2_S2_R1_001	DMSO_HCT116_RPI_26_S1_R1_001	GRO15_DMSO_062111_042215	GRO18_DMSO10_062111_042215	GRO20_DMSO100_062111_042215	i13_AGTCAA_L008_R1_001	i14_AGTTCC_L008_R1_001	i17_GTAGAG_L008_R1_001	i18_GTCCGC_L008_R1_001	MA_DMSO_S3	MA_Nutlin_S4	Nuria_DMSO_S6	Nuria_Nutlin_S7	Nutlin_1_S3_R1_001	Nutlin_2_S4_R1_001	Sam_DMSO_S9_R1_001	SRR1105736	SRR1105737	SRR1105738	SRR1105739	SRR828696	stdev	variance	mean	median	coefvar
PHPT1	176.435033456157	205.570849541264	90.2104698327928	67.3900171636491	70.2897695084025	128.43806936853	46.6772420308116	90.5672038567523	102.546509231042	98.5302904318993	26.3356289649292	52.3474665547922	118.19801804381	149.736574674582	119.933591641735	176.391329782845	121.114603682469	111.477612368471	80.6635720310813	134.505272526555	52.0220411482847	182.220564732893	84.5386176721277	148.391516957098	47.0925526347084	2217.70851365278	109.772161050124	107.012060799757	0.429002692342051
MRPS26	140.017691036987	120.17797836507	378.510333034214	71.6644177124906	116.81950482807	288.155835219406	40.6984578171602	74.8582518218547	63.1554205073293	37.2275646025432	16.7581046037346	15.4754080867899	133.519198127454	128.839292312341	185.098225170579	181.205677207138	101.314685063667	114.413579042026	154.132264811154	110.820718319055	55.129246296364	92.6580481262699	79.9943989590821	107.616416577691	81.8838333251115	6704.96216001464	117.010863235353	109.218567448373	0.699796848438014
TRMT12	170.918892657351	208.639669912014	51.2150592959886	84.5107242268465	82.7093098823768	83.8231967588264	74.7146688440704	57.7556122330468	96.1677758951452	60.9349832767979	44.2401609127336	28.7560592172756	113.669722438631	164.105044118354	172.513644732452	210.856900346968	77.5004520662097	84.0961171492107	162.745235161485	95.6467836030647	80.5220894976446	103.835635579248	82.423651472312	163.597378756929	52.1102582054974	2715.4790102436	106.495782001458	84.3034206880286	0.489317578838795
UQCRQ	237.791198253995	265.389982496721	180.473803064753	129.10092968124	138.00809226608	214.490562926917	102.609083903107	14.7527591486329	151.637082218034	132.922034405565	130.236609894303	96.5360389646499	153.297841919924	213.054088358837	271.916410925291	329.298961774956	127.699598546211	126.711958347405	242.699052365873	168.636579301045	112.852704420488	156.957731857522	122.80329472368	194.44245279708	68.7593670987062	4727.85056381464	167.26328552343	152.467462068979	0.411084637513441
MFSD3	350.842869976557	333.255615484543	88.2665236992342	108.548915522487	178.282117206691	252.818543621697	87.2837231039082	65.9004764962499	139.61498280049	84.1437980237063	41.162693333446	41.3821623983644	241.687212379706	282.667534986316	287.237701252217	375.99285941383	160.679873186794	212.128862261211	230.77532190751	169.706205914023	70.7533872932095	175.148466876473	97.2160530005463	210.092016481065	100.096005921776	10019.2104014921	178.566163192511	172.427336395248	0.560554161730308
LOC101928504	173.972073546577	227.034063836459	249.761796051144	112.856479760196	112.734527059744	97.5682702213767	51.5632910338762	54.2076409305724	102.945814909856	84.8200126029756	49.5583420257055	35.728030444631	132.022448720628	193.057463345968	150.644253608937	206.371950092203	118.659722051419	137.529313692319	174.011267816047	97.7764316642066	78.8303532271949	98.789332982825	87.5448071125977	139.152895100718	57.2062586847491	3272.55603270643	123.630857576591	112.79550340997	0.46271828737667
HYPK	188.257986873549	181.025799632734	266.204977937557	92.0662873890002	67.3970013279839	141.348273773864	174.470997987602	131.837931586311	129.938993705099	94.660424491225	49.1352554170076	43.3434343623464	115.195234410504	146.576487524992	138.244006301853	155.814403351735	67.1936129297121	60.5869091971506	164.340818452966	103.359335290205	69.7099652601593	113.256017044099	67.3745703392898	201.409266504137	55.5998869247752	3091.34742604778	123.447832962128	122.567114057801	0.450391761367186
CSKMT	2367.17140935194	2250.84175914931	1110.71644508184	873.683624197133	866.158083700218	770.417445011494	839.661717260164	1008.07484594584	1341.95138552333	905.743524244168	571.808025114643	416.962858650496	1565.95885279651	1718.28053134551	2407.87550008368	2303.65110210207	868.50597578443	869.343464275608	1737.7144220618	1249.35417435863	658.087356461363	1238.21767363493	725.866125449057	1324.227717574	597.999186303743	357603.026819939	1249.59475079826	1059.39564551384	0.478554496105024
LOC100272217	172.668601148994	240.88631840211	180.324382520717	144.326430048524	181.466395043049	256.805815003831	49.1852051951561	48.3062347363708	89.2111114469582	78.8570371817384	36.4722690045525	35.6971769593766	104.638997110452	211.404025604646	162.061033495739	243.017215602905	151.986027769768	172.583124681474	173.890003572252	72.4667228852749	74.1707155083309	97.8589495831374	93.8348049568639	121.625985699393	67.4416009468526	4548.3695382745	133.072690965067	132.976207873958	0.506802714048644
CHCHD10	193.931044968986	168.126943619853	77.2508132535239	53.8490324064673	60.524118857918	204.013970256655	83.8492829873684	30.5947407016975	67.5025690259528	37.6798621164059	24.4416314936287	18.727271586827	137.139344820357	135.263917808245	159.774186438236	152.874922299338	61.3082698406168	58.6308621056928	114.930655079817	183.246936882277	84.0842363610486	185.918250045277	111.09500385749	105.286438240303	58.0314382140567	3367.64782119189	104.585179377249	94.685337300676	0.554872483458976
GADD45B	541.248161219621	492.934244207754	613.477623221079	284.893190537337	328.108185706042	350.153835639587	352.967664355287	176.249196785762	685.252659958758	475.357308404524	326.087638343277	232.453787056004	421.556400223453	544.214275462334	606.552596684886	684.189509530551	279.388998423571	306.265296766564	411.348733595113	323.251579791593	365.124162536566	373.946609929459	469.289217446161	836.126211661576	162.396194810325	26372.5240888732	436.684878645286	392.647671762286	0.371884172665017
RPS15	339.711306117413	285.904056203619	305.144219892049	211.260601815599	268.201654029969	212.872564350419	140.54692953772	94.5547060406092	206.514447981734	124.237188661883	68.5615910002396	56.6456204753108	278.045131088835	284.397500345625	333.24990629124	335.305646673107	269.497235326842	282.423544267676	263.370608156901	407.099048031813	242.930746946233	343.828977811049	247.271913702777	310.770173936734	91.9467462645919	8454.20414864523	246.347721611892	268.849444678406	0.373239686013615
ATF4	1011.33116212964	799.135575253312	879.821457321948	389.146487087789	432.133833375818	626.970375294592	498.612501144459	766.257663433074	589.952393046384	430.822942023771	238.432500460232	218.891825117505	762.340707966327	685.195073001709	1163.56056366615	964.499168419883	392.186995839062	442.358468971528	748.518909501381	715.00176989654	521.260162816638	841.309398820999	524.792112062275	891.944371451205	246.030750850728	60531.130364173	647.269850754259	656.082724148151	0.380105377322967
DDIT4	571.237819261328	584.322592029084	494.528412098557	395.848770002804	488.686354094688	197.591726196478	93.21944310452	87.5441770275095	369.878527633314	696.475204021199	125.72784335161	276.496045870183	412.872248486901	499.921747775283	613.0006944818	732.039489180325	562.954869200043	677.459198155721	236.141714705662	413.172057624509	152.879443048208	1089.57059632047	248.328401743558	633.110872352307	242.824074868848	58963.5313359118	443.875343656919	450.929205859599	0.54705465923904
LOC100996842	159.857473072827	183.888558915221	93.5219140158411	89.6089584896016	119.172844362281	126.960940436873	72.0414683418658	60.6515890053756	79.8587915241322	49.1847625046845	35.4223409128479	24.3261207348917	107.274648760742	148.127399800993	155.792946971503	187.390559220564	118.092181070304	148.91621463173	113.134687840616	79.3992439403497	82.6039468955609	98.6855291027872	79.8652474274781	134.31109311559	43.9805709611828	1934.29062207164	106.170394212278	102.980088931764	0.414245150802096
CEBPB	142.833212650933	131.317977753525	59.8012002085215	404.244287791615	386.181974655059	120.417538034326	63.6024311512772	138.340910858505	173.217921088695	119.172315217004	42.8013977125973	45.8870385708848	227.600498168037	180.261679509064	119.945708125759	195.129063862746	395.820975648451	446.431346612031	118.172529743451	265.224936435659	117.376281742824	331.622791291406	178.612870892107	411.690368197775	127.772182501487	16325.7306211934	200.65446899676	158.025566869814	0.636777157968758
NPM3	334.260415148298	357.357826970111	437.626875425104	210.005350137247	240.773327963068	138.692374320686	139.244223631711	185.349477759805	185.423555415884	109.144450766547	63.5561504351553	53.7926345389833	229.246598705248	277.365228490008	359.270822830626	390.088223544708	235.79397476517	250.079368342149	304.7511186355	248.445404830799	140.400241953318	234.736637798557	171.716902360595	296.699485040302	100.270343069369	10054.141699249	233.075861242066	235.265306281864	0.43020475194225
HINT2	213.533448264046	223.521081100208	244.750833545747	48.8230502881828	51.5283069693111	240.059798317821	59.2458000451914	213.066152602742	84.5056725330144	43.7205370583773	36.0609124634964	26.510137965519	110.26046334546	166.877935851158	173.870407655935	211.497846580492	48.3658220878724	47.9871982902454	126.789649858223	79.8890797669902	64.4288554813301	76.810556145047	71.748384874197	159.1942479001	74.7851935905081	5592.82518036977	117.626924124613	82.1973761500023	0.635782956555774
TNFRSF12A	424.912760484653	383.215720246556	85.4850767180819	503.571252772577	473.560724213357	1215.89692001814	630.223083301607	1119.12470512363	192.074226312314	83.9776240117214	56.2990553487169	49.1249344961791	398.630917740259	361.237518499521	410.117620565896	428.20611186604	457.429310360279	441.395178212312	446.157712087572	568.14333796413	456.737355508784	442.094954977146	650.263898625432	836.031497103028	290.14271218574	84182.7934344971	463.079645689914	441.745066594729	0.626550345898866
BANF1	112.710229178044	106.736413332569	109.579555857239	77.7802614725926	65.8300772057502	191.988996405826	83.8114809784752	238.653271777741	126.178904058947	66.9205508206905	52.1976043435186	35.8257783030759	111.757006690462	121.448437829032	92.3495070164427	100.03573002178	70.8293645802576	82.8359334364338	112.316026253898	161.168206354479	72.2209916268373	136.712979050374	102.796418561095	178.227891410133	46.7094469122973	2181.77243085272	108.787984023571	104.766415946832	0.429362188586719
UQCC3	280.728305737735	218.749173054218	108.432101237172	101.283426188546	103.842487984156	254.611299130616	54.011326759167	54.8818807075348	92.2307113829896	52.3204376412337	32.4965796830024	28.5397067926772	200.186045876475	182.50774837636	235.2079919463	223.86302568451	103.087552264851	112.653339974972	171.868991866	172.974674495909	132.825261761963	170.403626490021	141.642125515048	142.613931113991	71.7038720222137	5141.44526297799	140.498406319394	137.233693638506	0.510353632476157
NR2C2AP	163.383019450769	213.328160372731	62.1315694229797	74.0622960907431	85.1371874071628	157.671241580435	47.7743481069556	185.019927370538	96.7861599469893	47.0090150544243	37.6295621556585	24.7558351380407	119.420883865281	162.204331856942	180.467130357399	215.207637413015	80.8936755011202	89.9902952401793	134.773752476151	80.6882188546562	64.8115544583748	73.8143690059899	81.1808370392783	72.1450287360702	56.3355556913321	3173.69483505118	106.261918204245	83.1590122232205	0.53015752626496
ATP5IF1	130.86772542798	162.467498062863	172.874344827609	76.7163141818327	91.8270035487781	85.2048978043015	56.8446019452181	104.195630225399	92.9494281931677	85.2577707192172	43.4905157850617	45.3877879113943	93.1897386208254	154.191490676992	155.883793155594	198.707685690345	82.9840402261349	88.2942352009407	85.8205507348878	128.504316438537	61.6687277820568	128.573250413454	71.067670093909	165.044459353946	43.1708783781986	1863.72473994522	106.750561542519	92.3882158709729	0.404408911338642
ILF3-DT	357.041135498733	426.297331804924	306.024111617679	144.39282504597	154.027648951423	87.1529223067855	154.385109144091	158.637988255695	203.857251840136	119.703642741627	75.7453910190939	45.6542934856116	265.207119027257	364.79757015869	325.299415226389	416.640899618457	153.836426876282	141.532849344907	333.005013844413	218.50146557993	188.602989477724	237.207707892826	202.076760097772	286.716337480228	107.918810003506	11646.4695525729	223.597675264027	202.967005968954	0.482647280997329
ZNF581	157.705711429476	122.519130708753	351.852312176776	31.4598783367459	37.7277161828677	192.762801217113	75.2058784102636	104.767277074516	132.231995224792	62.9712146381672	31.1546499642858	26.7099090352317	143.600946988836	106.278728990967	165.09843014552	125.058655851932	36.329520550893	32.7029606574268	76.1394588300721	93.5975216172592	44.4801237677839	77.2534007839787	46.5633232743994	167.828310564208	73.5992871176947	5416.85506423287	101.749994017594	85.425461200619	0.723334559655779
RPL36AL	281.897479209172	296.40080090675	179.666413092423	165.237084126485	141.947641895159	16.1198455305435	244.520734398776	211.634040097453	175.959155170465	166.210455473967	99.0648132826645	67.2749780453546	190.840503164221	262.613942020287	223.978327953148	256.562983165618	152.967112257985	179.125107827941	204.598861105466	169.889044427979	132.873271766488	208.389203136663	165.56539353356	170.219294498618	64.7778228291795	4196.16633048857	181.814853586966	177.542131499203	0.356284547445926
TIMM8B	116.249982138272	126.831430454486	86.6775985525067	93.1059663980432	78.5544876254172	30.5863735707749	85.6662636602382	75.4357503894293	175.880323955389	147.492466545596	86.6482627817576	69.1841773291785	115.134201689988	129.789166310566	112.917235242433	133.897077697962	79.0030340287022	70.6822110540199	136.021499274957	103.184050056776	77.0559174668243	134.367321505758	98.5492495197783	166.214653796224	34.1842387351753	1168.56217790346	105.380362543545	100.866649788277	0.324389078857551
EPB41L4A-AS1	759.211757399239	689.046869974432	329.189755823957	221.395124672686	241.56324976226	161.100611023004	206.694436335907	193.183786760845	420.50798688201	372.176786787109	214.699778004971	175.804199497287	584.788181190098	663.315508714678	703.658023028541	647.282496634204	235.386473797147	244.970568994145	784.618770728389	332.609139821233	227.69143718441	426.933580193408	238.20935225486	433.67136015491	210.115793492137	44148.6466748303	396.154551484155	330.899447822595	0.530388437302962
PDF	312.039425739571	239.844363168989	544.658764104464	116.841193726044	127.059388809369	282.521503245842	99.9655870133997	173.953396651605	195.533879401308	135.576347050127	62.0811602365621	60.4857122773632	200.841378082168	201.375813884189	261.248615159289	248.532095948464	127.323973215808	112.649773867344	225.332596297246	167.050881730184	69.0942150117983	187.912729091753	71.9949590631739	176.340657965088	105.012448373215	11027.6143133372	183.344100447548	175.147027308346	0.572761534823738
PCF11-AS1	223.270958060986	272.335063141969	154.69739114779	78.6045391038595	83.3525353507664	27.3176008227532	135.824112771636	13.883109648353	170.057056080097	139.304978382952	88.6640573947577	73.6389261991505	212.714554738707	309.779227423697	198.739222775616	163.469515271229	84.6978357192955	57.7941514060944	246.879558252351	97.4052611857036	72.887424557045	102.582643810199	67.5131771013677	213.576676944339	79.6004681069153	6336.23452284003	137.041232387113	119.203378290917	0.580850498206704
SNHG10	185.839994381595	205.722907379387	98.5317899558303	105.412825012864	112.69798070935	393.974940306128	82.2339099120586	55.6173505790288	178.892074143467	101.39388294844	88.7996293479607	52.6021898729878	179.610687801628	202.034194488024	215.701219348756	233.290790213143	109.834884524703	134.064010253097	222.185530882624	94.3150946337883	63.0650059351121	93.2479588640339	72.5601822063611	139.375115932068	78.1419095200869	6106.15802344544	142.541839568018	111.266432617027	0.548203318807311
UBB	193.174867964671	209.104906783802	385.899060754788	138.849646418041	120.659227205258	305.848082497119	375.040246158204	543.093181604724	319.464378582744	242.169689694435	153.291358627964	109.628183450644	146.780060835224	233.349189827049	156.112273802266	227.791819829259	105.970526529997	98.6387559996688	181.42761017541	229.578754593831	212.689394996568	188.418565529233	188.994513346304	581.906122087455	127.512958190613	16259.5545065209	235.328350720611	201.139887374237	0.541851238068634
COX8A	250.855224614165	253.082872486704	85.8250173740368	67.0770604275951	92.2979587816607	84.9411055510374	52.1299364099214	95.7203875754864	105.970313019469	68.7067552591054	39.0275644648471	24.5222809768236	167.494671543892	199.807006030739	243.020420467758	294.363528605745	88.7776076300235	102.183196455854	166.29587685653	82.3662153961987	56.5826892178556	78.1711758923628	63.6573075540196	152.929960265315	76.1822644538208	5803.73741731188	121.491922202381	90.5377832058421	0.627056211415575
MPLKIP	123.063167904617	123.351946581195	91.0981941574251	154.034324945484	163.070492453878	48.6885130310294	63.9131903883771	104.210500445212	42.5012865279548	32.2015511711166	22.0539558421442	25.2399249923828	89.0025932025933	131.889365354838	114.017860136663	147.902570447905	159.365550971802	197.168004469155	160.213154830224	94.2890717257974	63.6663496446428	123.259127164743	78.3034227380431	109.506006258203	48.4944950684783	2351.71605194667	102.583755224393	106.858253351707	0.472730745354379
MAN1B1-DT	168.820048807314	166.481280352529	112.220195959623	97.037307149152	131.975530785822	582.741452681849	53.9390372463575	1.45650349487526	133.188094648068	70.5246695680586	23.3050144690677	13.0653531200755	150.753656972595	173.303637507588	176.286343390156	173.875413597133	128.555764672201	141.645018178652	153.954645205138	185.817628274372	80.3041044398401	164.253645332488	108.159077414851	214.0136183007	109.96270778058	12091.7971024371	141.903210065354	137.41655641336	0.774913461999455
ID3	836.675916461409	851.042842819791	419.466322857029	472.813560935956	527.803587096414	596.43428463011	280.403868251687	390.34527827206	212.967660427658	169.439285192604	105.064318773302	77.3557512956329	611.23418887705	670.84755272903	924.708675807723	1003.03720956833	484.992992843847	493.870505339245	578.586667371731	225.580606543571	274.153152177369	301.890457568675	381.574203753752	480.528967968867	254.120813598214	64577.3879038184	473.784077398452	476.671264452412	0.536364191455297
MMP24OS	221.485483023594	187.185076273835	345.600999708217	156.306894168421	158.219705171638	592.882158408708	132.255665221644	304.263343506053	263.529836907646	250.167420116738	103.292842517157	84.104077905643	217.878106276833	194.351317092016	190.111046545682	193.192211577518	151.780934757926	140.569730221178	251.631681991678	118.2009482504	82.1806637421073	132.503283640541	114.167352009759	294.067039682595	109.292219001503	11944.7891342724	203.330325779897	188.648061409758	0.537510666853553
CLDN4	797.188059827023	921.01463768864	53.5905572648377	437.336197630254	573.360582045639	209.012451273216	311.94634811445	467.577373587897	235.603747523634	244.686906261121	88.322662264919	107.829989885159	490.295388207488	561.980114556523	748.372904475611	896.527427315565	503.5505607385	576.887759411236	345.817359203233	315.87881198389	254.202399106935	512.374241991904	290.264734823847	773.944901947756	251.184380219082	63093.5928660442	446.565254880386	452.456785609075	0.562480796421034
JUNB	679.233866467232	604.967282525167	619.615156840498	714.326764211273	765.375426791808	640.091829955265	298.754006805329	426.395606514027	525.54466460178	323.78454061923	125.293809048835	99.5462919519336	483.330365473589	514.917541504546	667.842202455959	787.160939593291	625.593728040282	576.970354565898	602.124696664343	654.872449850582	424.513656852519	758.909396846018	475.664448507524	554.858188701297	183.898227479096	33818.5580699534	539.570300641176	589.54752561512	0.34082347983306
SLC25A21-AS1	169.249196719683	213.20571614848	18.4996986827177	104.456431352587	101.602874399891	95.0788401728045	80.9770474290275	129.539066057498	77.7240175139966	92.9636894469952	41.0542990166314	39.6960410449898	126.939111248745	191.695387350727	172.438317133764	189.129877889405	112.287605563459	119.742894988516	156.29368279348	80.7254619530639	75.2873706431167	161.818249489939	102.923211333009	133.106365985599	50.6103393089635	2561.40644496841	116.101435598255	108.372018458023	0.435914845050582
SOCS1	120.230244684602	116.085229875857	332.607742526301	401.250917135683	385.039965009946	461.755575197505	34.1341904272956	37.053053255027	162.190393427647	94.5700229822669	29.601070399754	23.4833013302369	103.805248272341	102.871940752099	81.099800516562	125.109747549537	412.350329101455	465.290845373686	97.9141088180723	202.676767234644	69.9132260649186	273.728968074918	85.9426628259625	292.461173700041	148.298158348441	21992.3437695394	187.965271855682	118.15773728023	0.788965732256667
PCBP1	355.52179003452	381.669142430218	511.177650301078	148.134880675549	160.617233921484	163.499975226986	212.704644171941	252.393506245586	392.946360635298	286.908439417573	214.258557790928	170.138648481425	253.313692972651	331.500335162162	369.480378062509	322.411069232048	146.153661114676	149.67948804201	368.595618314037	293.342909774652	240.43919788276	379.061999023259	280.553171786227	406.323001760545	100.521579997189	10104.5880451312	282.951056352505	283.7308056019	0.355261370263121
HSPB1	195.926187661121	166.843413483467	112.524814795625	175.638852756605	223.537773228249	182.519144981363	107.150060116675	201.671062992135	101.732735643905	71.4417231878318	54.341831880951	56.5013992567138	189.842196272549	177.262192868287	205.065531888774	216.388304600481	207.102329698233	251.983977022722	62.6968810222986	327.342904744917	152.250812709124	355.848923535605	214.988828149865	173.222394999844	77.2525863012478	5967.96209023175	174.326011562389	179.890668924825	0.443150081900429
SCAND1	236.832675766789	285.029509737475	104.851237217395	147.570226805032	222.677369778782	114.909357589287	55.33496741746	64.1337573864426	39.2527650290004	26.463803449543	8.41486768389152	7.52428231430624	162.542006508177	204.953763772533	287.352465974011	353.480919773925	200.652470211817	235.009298145717	193.547804382675	97.1016769752411	70.6094771105238	128.640818078675	80.3556382613561	143.652346286271	94.9659735511076	9018.53613250967	144.62056273568	136.146582182473	0.656656092015592
LOC105274304	338.312953214757	431.222781967397	82.7869334190508	116.959810389105	108.252800845465	39.2572219675708	85.3187243004197	63.0030264642347	258.250528067653	213.789821777827	131.877276145986	97.6743050665313	258.018046141386	436.118921624975	310.632838699118	318.238236574437	102.581270199512	129.71970160676	222.799989749179	210.009993524579	237.222961496422	362.951397306073	272.138592914581	298.654808670912	117.388270643644	13780.0060847055	213.574705922247	218.294905763503	0.549635642183116
MT1X	233.30725581917	300.113572810566	208.715508606808	81.5466006303185	91.5419371815332	55.9157141840729	68.0639312765111	42.6254850922088	325.658729324876	253.580468260552	113.672635678552	90.1012094649319	211.009506778516	295.69154416067	254.61019548747	350.743597056507	130.337120889196	138.877521397092	322.458098717115	158.575191834086	88.2958163678169	202.866952230031	118.521294189289	394.67447608795	104.763044577313	10975.295509108	188.812681813577	180.721072032059	0.554851737558338
SNHG5	1595.40991111638	1502.00381416197	1045.92046735891	1479.18747743058	1196.28101014341	190.527618701285	746.958015034532	779.888505020413	1669.92424707416	1392.23659026829	2167.61957000825	2030.86894682347	1213.30466397647	1405.97130340073	1730.37938571294	1691.89781640109	1163.77790091467	1074.05906705688	1633.88586092736	1126.68430978434	959.974901568032	1144.82204700666	957.701172928649	848.76333308998	442.115929274179	195466.494917971	1281.16866399623	1204.79283705994	0.345087997933956
LINC01144	192.889362531007	221.399840089066	183.972278722612	61.9153167628617	83.8864848874116	148.49854193596	67.8589102184018	28.6993330369518	63.4054114125838	33.1751777485258	16.9344026065792	11.8150260840121	153.982105330014	172.303389470157	203.262991164148	231.96112461651	80.7225720156039	85.1483707676998	135.320718496404	136.335698987551	72.3740369600698	106.92723278272	83.0864995492593	143.169120652293	65.6659536737576	4312.01747188408	113.293497784517	96.0378017752101	0.57960920050905
RRS1	176.554234735483	165.71217568834	81.2323569085332	86.931937782282	89.8905938076575	224.317991055964	131.619098685848	342.002720458636	150.898240850218	162.224510425318	59.2990756875931	61.4989963967198	139.364502569479	156.152316558183	185.57458747375	212.513620970295	80.9117285991202	86.676270249311	172.900950348547	132.494198554086	83.2118114392036	154.722276996936	101.215951894315	123.839872065782	63.3581383747398	4014.25369831268	140.073334175067	135.929350561782	0.452321198377083
EXOSC6	200.994237194978	153.654259297762	245.350043585962	157.124519736057	175.094097570007	462.841420171514	95.7382769603673	59.3398875357733	115.278180866564	80.7746231962588	60.1719042112823	39.6149512634621	199.981135344099	202.052731435862	185.243832024504	197.126746627239	158.582191141302	157.856234294927	188.468660437401	94.2818265228063	36.1104119044049	69.0162345261432	43.5991598800014	184.441635533485	91.613560263088	8393.04442407846	148.447383385923	157.490377015492	0.617144998944962
LOC100129917	263.73232279341	220.756435826531	316.951794381865	99.9559161104567	130.370351953355	298.743098474341	113.467587508583	477.926661774607	164.3907786322	100.7343756463	50.8806542963049	40.8659497244136	203.902334076336	220.461980300019	279.343757334824	264.289399239175	100.13042197063	127.084821979871	214.894160445819	133.620863696658	116.027845942839	217.404837376565	125.451533605672	209.18145825379	99.1218559735193	9825.14233163511	187.107055889357	184.146556354268	0.529760117823315
TMEM223	231.782371794208	236.802608474715	264.985980784839	69.2916754963094	99.3297919644611	67.3223883885839	53.1879316446485	57.7361067915632	145.973554470087	85.1408190447052	38.2711008402641	29.3984638323587	152.926750557252	198.90968894686	192.141208748821	197.998988868953	85.7716178047906	109.75507352807	138.110632119471	172.95990087051	106.132204219036	179.530976629099	109.532494303437	176.836787304286	67.2030709702544	4516.25274783305	133.326213226139	123.932852823771	0.504049948949418
KTI12	369.746186559412	374.318431279135	516.708005967608	175.484081229326	199.127844586386	132.853364519848	50.6476359111195	120.567076277314	221.869488602341	124.104678755296	73.6182359203219	63.7423155110891	196.522069638642	271.838911134853	390.620351299669	489.606994558964	209.903416546012	201.20940847551	410.310822619904	129.970616293972	66.59049021794	137.393917810562	77.4607733904542	138.07834245831	138.988451562791	19317.7896678223	214.262227481833	186.003075433984	0.648683873010589
TREX1	305.473404391659	282.046016481563	236.863429090872	116.173233128131	121.041702243418	278.687878128052	145.00536373245	217.276808965595	114.659444230504	50.076016102536	31.7464742670157	22.8069197292571	201.344879681948	179.336997806117	256.600725764202	256.909303599332	112.216601559825	122.629499766145	184.632572658586	160.559750911888	121.142565818237	140.451169631133	132.27384385161	276.77234748882	81.201445170475	6593.67469777366	169.446956209537	152.782557322169	0.47921453997711
B3GALT4	625.558587937896	583.436658452831	623.965050785876	265.086042618836	342.235776629521	837.907086291264	201.109969755958	389.718720843052	650.640027038325	441.815280260028	132.049204482216	123.194798646309	415.142679058228	424.210128846131	497.255070110538	524.170536858403	305.062240321802	270.05616860043	618.360424138122	476.207621536093	129.594223029332	547.015652695674	134.637983609897	595.577170148155	197.410336357404	38970.8409007435	423.083629278955	433.01270455308	0.466598853502895
ZNF830	169.852582466805	232.966882845706	249.067834622179	95.4759652095367	101.905896339896	62.5932240806027	86.3983093497886	143.147588053932	73.480059006262	71.9908799800387	36.5401659050725	35.2946806436404	77.7759598964738	166.755654757284	190.553552198846	234.006863630833	85.7798949211047	104.623713088672	160.618948852863	74.856336102808	69.166144148169	101.541954352318	82.1470062158616	119.006393547437	61.7423670279674	3812.11988621623	117.731103759005	98.5089597809272	0.524435472501417
TBCC	242.246103820218	270.361938224795	288.775350685172	192.25735526167	199.725227505158	298.939217720176	134.175572477294	89.1729276505288	144.684464392199	92.8041270728956	66.0567374403206	41.4340231780801	188.416922133772	227.463430880847	259.72882037911	302.21530501605	172.052050291474	184.271203163617	148.881114933903	128.306312869294	77.4018381308991	122.17103458737	92.7816117034868	139.361576715923	77.5885118320939	6019.97716831897	170.986844426427	160.466582612689	0.453768897205884
RAB30-DT	136.706593072798	182.184427439424	179.950236252568	105.624037823851	105.401213562844	84.6878777933531	165.610371993184	34.7625315315101	135.178849189883	81.7628459216657	64.3903915527652	50.1427966246223	116.697301226906	208.08734032013	164.250061199906	193.113003277704	92.8581854506039	86.7981854547866	231.068524522917	122.493081865507	102.556987184356	144.074998420227	105.575297599625	247.207101301266	55.990694218372	3134.95783905523	130.8825933576	119.595191546206	0.427793282376313
LINC01126	304.361663441605	292.45226426957	344.145122459775	105.752378088521	110.766468345719	169.581558448901	85.1960152962928	152.478041447707	99.7450454393456	42.220265019318	39.778516495046	19.1765295671301	194.506703578193	218.548385172406	265.766904001419	330.809263370431	100.193338912721	103.434860761824	243.200142630036	156.482004243723	98.3757910769026	108.627098083154	121.540700180313	198.762031330723	93.9752050673141	8831.33916744373	162.745878819199	137.00937081401	0.577435236757761
S100A6	630.282922025395	655.946904147125	84.6019563880992	177.560185210856	186.390722299715	241.768249277939	407.484948742452	542.949575173308	407.829980570969	701.942384421477	268.422683179743	539.650127327651	500.010116978368	561.546722088674	668.180746394316	682.241815068948	212.460943482615	247.270820850315	251.387138982692	744.021007698139	374.03129231643	1533.81842341142	675.044612170799	587.30899339394	298.784060987954	89271.9151004536	495.089719650058	519.830122153009	0.603494779085986
RPP25L	321.898340111098	348.095449279584	266.593165878244	158.511242825418	170.424916452959	794.757832034724	131.361138909117	48.5355216755457	189.347142643375	104.796736305993	50.7883660996618	46.3448880759404	216.875968900235	298.006705883637	380.455914897736	428.265857060876	134.990845062391	156.501368008857	257.034252854197	158.476711940263	97.0466254852663	162.108437950563	117.588838621311	187.754117729086	161.152562624211	25970.1484403501	217.77334936192	166.266677201761	0.740001304550766
OXLD1	447.522545087507	417.423440834795	267.926477754103	165.973666726193	194.133930587702	569.272897993805	252.09686029302	422.053461873698	329.7004823257	151.900307656946	101.409674680253	72.3475900332329	371.709092049807	350.19532361089	428.164449015386	456.767361342347	182.030594991826	194.383370083856	432.255165376234	369.63301365409	167.641404610788	340.981035191548	195.773679620612	294.393507321985	131.160952640318	17203.1954975156	298.987055529847	312.046994823842	0.438684385208189
